# Table: Files with CRLF vs LF Line Endings
| File Number | Relative Path | Line Ending Format |
| 1167 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_04_22_45_22.json | UNKNOWN |
| 1168 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_04_22_45_23.json | UNKNOWN |
| 1169 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_04_23_00_27.json | UNKNOWN |
| 1170 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_04_23_00_28.json | UNKNOWN |
| 1171 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_04_23_00_29.json | UNKNOWN |
| 1172 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_03_12_58.json | UNKNOWN |
| 1173 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_03_12_59.json | UNKNOWN |
| 1174 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_03_13_00.json | UNKNOWN |
| 1175 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_03_32_15.json | UNKNOWN |
| 1176 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_03_32_16.json | UNKNOWN |
| 1177 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_03_32_17.json | UNKNOWN |
| 1178 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_03_57_57.json | UNKNOWN |
| 1179 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_03_57_58.json | UNKNOWN |
| 1180 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_03_57_59.json | UNKNOWN |
| 1181 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_04_05_45.json | UNKNOWN |
| 1182 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_04_05_46.json | UNKNOWN |
| 1183 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_04_05_47.json | UNKNOWN |
| 1184 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_04_36_14.json | UNKNOWN |
| 1185 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_04_36_15.json | UNKNOWN |
| 1186 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_04_36_16.json | UNKNOWN |
| 1187 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_05_22_46.json | UNKNOWN |
| 1188 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_05_22_47.json | UNKNOWN |
| 1189 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_05_22_48.json | UNKNOWN |
| 1190 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_05_24_59.json | UNKNOWN |
| 1191 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_05_25_00.json | UNKNOWN |
| 1192 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_05_25_01.json | UNKNOWN |
| 1193 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_14_41_25.json | UNKNOWN |
| 1194 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_14_41_26.json | UNKNOWN |
| 1195 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_14_41_27.json | UNKNOWN |
| 1196 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_14_50_48.json | UNKNOWN |
| 1197 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_14_50_49.json | UNKNOWN |
| 1198 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_14_56_22.json | UNKNOWN |
| 1199 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_14_56_23.json | UNKNOWN |
| 1200 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_14_56_24.json | UNKNOWN |
| 1201 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_05_15_20_00.json | UNKNOWN |
| 1202 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_06_03_00_10.json | UNKNOWN |
| 1203 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_06_03_00_11.json | UNKNOWN |
| 1204 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_06_03_00_12.json | UNKNOWN |
| 1205 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_06_03_47_55.json | UNKNOWN |
| 1206 | portal_uploads/landfill_operator_feedback_v071_test_02_bad_data_ts_2025_08_06_03_47_56.json | UNKNOWN |
| 1207 | portal_uploads/missing_required_fields_ts_2025_08_05_15_02_15.json | UNKNOWN |
| 1208 | portal_uploads/missing_required_fields_ts_2025_08_06_03_03_51.json | UNKNOWN |
| 1209 | portal_uploads/missing_required_tabs_ts_2025_08_05_15_02_15.json | UNKNOWN |
| 1210 | portal_uploads/missing_required_tabs_ts_2025_08_06_03_03_51.json | UNKNOWN |
| 1211 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_34_00.json | UNKNOWN |
| 1212 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_34_02.json | UNKNOWN |
| 1213 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_34_03.json | UNKNOWN |
| 1214 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_34_20.json | UNKNOWN |
| 1215 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_34_21.json | UNKNOWN |
| 1216 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_34_22.json | UNKNOWN |
| 1217 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_37_20.json | UNKNOWN |
| 1218 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_37_22.json | UNKNOWN |
| 1219 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_37_23.json | UNKNOWN |
| 1220 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_38_05.json | UNKNOWN |
| 1221 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_38_06.json | UNKNOWN |
| 1222 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_38_07.json | UNKNOWN |
| 1223 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_45_04.json | UNKNOWN |
| 1224 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_45_06.json | UNKNOWN |
| 1225 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_45_07.json | UNKNOWN |
| 1226 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_45_25.json | UNKNOWN |
| 1227 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_45_26.json | UNKNOWN |
| 1228 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_22_45_27.json | UNKNOWN |
| 1229 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_23_00_10.json | UNKNOWN |
| 1230 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_23_00_12.json | UNKNOWN |
| 1231 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_23_00_13.json | UNKNOWN |
| 1232 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_23_00_31.json | UNKNOWN |
| 1233 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_04_23_00_32.json | UNKNOWN |
| 1234 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_12_41.json | UNKNOWN |
| 1235 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_12_43.json | UNKNOWN |
| 1236 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_12_44.json | UNKNOWN |
| 1237 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_13_01.json | UNKNOWN |
| 1238 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_13_02.json | UNKNOWN |
| 1239 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_13_03.json | UNKNOWN |
| 1240 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_31_58.json | UNKNOWN |
| 1241 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_32_00.json | UNKNOWN |
| 1242 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_32_01.json | UNKNOWN |
| 1243 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_32_18.json | UNKNOWN |
| 1244 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_32_19.json | UNKNOWN |
| 1245 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_32_20.json | UNKNOWN |
| 1246 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_54_29.json | UNKNOWN |
| 1247 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_57_41.json | UNKNOWN |
| 1248 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_57_42.json | UNKNOWN |
| 1249 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_57_43.json | UNKNOWN |
| 1250 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_58_00.json | UNKNOWN |
| 1251 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_58_01.json | UNKNOWN |
| 1252 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_03_58_02.json | UNKNOWN |
| 1253 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_04_05_30.json | UNKNOWN |
| 1254 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_04_05_31.json | UNKNOWN |
| 1255 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_04_05_48.json | UNKNOWN |
| 1256 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_04_05_49.json | UNKNOWN |
| 1257 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_04_05_50.json | UNKNOWN |
| 1258 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_04_35_59.json | UNKNOWN |
| 1259 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_04_36_00.json | UNKNOWN |
| 1260 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_04_36_01.json | UNKNOWN |
| 1261 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_04_36_18.json | UNKNOWN |
| 1262 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_04_36_19.json | UNKNOWN |
| 1263 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_05_22_31.json | UNKNOWN |
| 1264 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_05_22_32.json | UNKNOWN |
| 1265 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_05_22_49.json | UNKNOWN |
| 1266 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_05_22_50.json | UNKNOWN |
| 1267 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_05_22_51.json | UNKNOWN |
| 1268 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_05_24_44.json | UNKNOWN |
| 1269 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_05_24_45.json | UNKNOWN |
| 1270 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_05_25_02.json | UNKNOWN |
| 1271 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_05_25_03.json | UNKNOWN |
| 1272 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_05_25_04.json | UNKNOWN |
| 1273 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_41_10.json | UNKNOWN |
| 1274 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_41_11.json | UNKNOWN |
| 1275 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_41_28.json | UNKNOWN |
| 1276 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_41_29.json | UNKNOWN |
| 1277 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_41_30.json | UNKNOWN |
| 1278 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_50_33.json | UNKNOWN |
| 1279 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_50_34.json | UNKNOWN |
| 1280 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_50_51.json | UNKNOWN |
| 1281 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_50_52.json | UNKNOWN |
| 1282 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_56_07.json | UNKNOWN |
| 1283 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_56_08.json | UNKNOWN |
| 1284 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_56_25.json | UNKNOWN |
| 1285 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_56_26.json | UNKNOWN |
| 1286 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_14_56_27.json | UNKNOWN |
| 1287 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_15_02_11.json | UNKNOWN |
| 1288 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_15_02_13.json | UNKNOWN |
| 1289 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_15_02_14.json | UNKNOWN |
| 1290 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_15_02_15.json | UNKNOWN |
| 1291 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_05_15_20_00.json | UNKNOWN |
| 1292 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_06_02_59_55.json | UNKNOWN |
| 1293 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_06_02_59_56.json | UNKNOWN |
| 1294 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_06_03_00_13.json | UNKNOWN |
| 1295 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_06_03_00_14.json | UNKNOWN |
| 1296 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_06_03_00_15.json | UNKNOWN |
| 1297 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_06_03_03_46.json | UNKNOWN |
| 1298 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_06_03_03_47.json | UNKNOWN |
| 1299 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_06_03_03_48.json | UNKNOWN |
| 1300 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_06_03_03_50.json | UNKNOWN |
| 1301 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_06_03_47_57.json | UNKNOWN |
| 1302 | portal_uploads/oil_and_gas_operator_feedback_v070_test_01_good_data_ts_2025_08_06_03_47_58.json | UNKNOWN |
| 1303 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_04_22_34_24.json | UNKNOWN |
| 1304 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_04_22_34_25.json | UNKNOWN |
| 1305 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_04_22_34_26.json | UNKNOWN |
| 1306 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_04_22_38_08.json | UNKNOWN |
| 1307 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_04_22_38_09.json | UNKNOWN |
| 1308 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_04_22_38_10.json | UNKNOWN |
| 1309 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_04_22_45_28.json | UNKNOWN |
| 1310 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_04_22_45_29.json | UNKNOWN |
| 1311 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_04_23_00_33.json | UNKNOWN |
| 1312 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_04_23_00_34.json | UNKNOWN |
| 1313 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_04_23_00_35.json | UNKNOWN |
| 1314 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_03_13_04.json | UNKNOWN |
| 1315 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_03_13_05.json | UNKNOWN |
| 1316 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_03_13_06.json | UNKNOWN |
| 1317 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_03_32_21.json | UNKNOWN |
| 1318 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_03_32_22.json | UNKNOWN |
| 1319 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_03_32_23.json | UNKNOWN |
| 1320 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_03_58_03.json | UNKNOWN |
| 1321 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_03_58_04.json | UNKNOWN |
| 1322 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_03_58_05.json | UNKNOWN |
| 1323 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_04_05_51.json | UNKNOWN |
| 1324 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_04_05_52.json | UNKNOWN |
| 1325 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_04_05_53.json | UNKNOWN |
| 1326 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_04_36_20.json | UNKNOWN |
| 1327 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_04_36_21.json | UNKNOWN |
| 1328 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_04_36_22.json | UNKNOWN |
| 1329 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_05_22_52.json | UNKNOWN |
| 1330 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_05_22_53.json | UNKNOWN |
| 1331 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_05_22_54.json | UNKNOWN |
| 1332 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_05_25_05.json | UNKNOWN |
| 1333 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_05_25_06.json | UNKNOWN |
| 1334 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_14_41_31.json | UNKNOWN |
| 1335 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_14_42_02.json | UNKNOWN |
| 1336 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_14_42_03.json | UNKNOWN |
| 1337 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_14_46_45.json | UNKNOWN |
| 1338 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_14_50_53.json | UNKNOWN |
| 1339 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_14_50_54.json | UNKNOWN |
| 1340 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_14_50_55.json | UNKNOWN |
| 1341 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_14_56_28.json | UNKNOWN |
| 1342 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_14_56_29.json | UNKNOWN |
| 1343 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_14_56_30.json | UNKNOWN |
| 1344 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_05_15_20_01.json | UNKNOWN |
| 1345 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_06_03_00_16.json | UNKNOWN |
| 1346 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_06_03_00_17.json | UNKNOWN |
| 1347 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_06_03_00_18.json | UNKNOWN |
| 1348 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_06_03_47_59.json | UNKNOWN |
| 1349 | portal_uploads/oil_and_gas_operator_feedback_v070_test_02_bad_data_ts_2025_08_06_03_48_00.json | UNKNOWN |
| 1350 | portal_uploads/processed/id_1002001_ts_20250804_153325.json | UNKNOWN |
| 1351 | portal_uploads/processed/id_1002001_ts_20250804_153327.json | UNKNOWN |
| 1352 | portal_uploads/processed/id_1002001_ts_20250804_153645.json | UNKNOWN |
| 1353 | portal_uploads/processed/id_1002001_ts_20250804_153647.json | UNKNOWN |
| 1354 | portal_uploads/processed/id_1002001_ts_20250804_154428.json | UNKNOWN |
| 1355 | portal_uploads/processed/id_1002001_ts_20250804_154430.json | UNKNOWN |
| 1356 | portal_uploads/processed/id_1002001_ts_20250804_155934.json | UNKNOWN |
| 1357 | portal_uploads/processed/id_1002001_ts_20250804_155936.json | UNKNOWN |
| 1358 | portal_uploads/processed/id_1002001_ts_20250804_201206.json | UNKNOWN |
| 1359 | portal_uploads/processed/id_1002001_ts_20250804_201208.json | UNKNOWN |
| 1360 | portal_uploads/processed/id_1002001_ts_20250804_203122.json | UNKNOWN |
| 1361 | portal_uploads/processed/id_1002001_ts_20250804_203124.json | UNKNOWN |
| 1362 | portal_uploads/processed/id_1002001_ts_20250804_205415.json | UNKNOWN |
| 1363 | portal_uploads/processed/id_1002001_ts_20250804_205416.json | UNKNOWN |
| 1364 | portal_uploads/processed/id_1002001_ts_20250804_205717.json | UNKNOWN |
| 1365 | portal_uploads/processed/id_1002001_ts_20250804_205718.json | UNKNOWN |
| 1366 | portal_uploads/processed/id_1002001_ts_20250804_210505.json | UNKNOWN |
| 1367 | portal_uploads/processed/id_1002001_ts_20250804_210506.json | UNKNOWN |
| 1368 | portal_uploads/processed/id_1002001_ts_20250804_213536.json | UNKNOWN |
| 1369 | portal_uploads/processed/id_1002001_ts_20250804_222207.json | UNKNOWN |
| 1370 | portal_uploads/processed/id_1002001_ts_20250804_222420.json | UNKNOWN |
| 1371 | portal_uploads/processed/id_1002001_ts_20250804_222421.json | UNKNOWN |
| 1372 | portal_uploads/processed/id_1002001_ts_20250805_074047.json | UNKNOWN |
| 1373 | portal_uploads/processed/id_1002001_ts_20250805_074048.json | UNKNOWN |
| 1374 | portal_uploads/processed/id_1002001_ts_20250805_075010.json | UNKNOWN |
| 1375 | portal_uploads/processed/id_1002001_ts_20250805_075543.json | UNKNOWN |
| 1376 | portal_uploads/processed/id_1002001_ts_20250805_075544.json | UNKNOWN |
| 1377 | portal_uploads/processed/id_1002001_ts_20250805_195932.json | UNKNOWN |
| 1378 | portal_uploads/processed/id_1002001_ts_20250805_195933.json | UNKNOWN |
| 1379 | portal_uploads/processed/id_1002011_ts_20250804_153333.json | UNKNOWN |
| 1380 | portal_uploads/processed/id_1002011_ts_20250804_153334.json | UNKNOWN |
| 1381 | portal_uploads/processed/id_1002011_ts_20250804_153653.json | UNKNOWN |
| 1382 | portal_uploads/processed/id_1002011_ts_20250804_153655.json | UNKNOWN |
| 1383 | portal_uploads/processed/id_1002011_ts_20250804_154436.json | UNKNOWN |
| 1384 | portal_uploads/processed/id_1002011_ts_20250804_154438.json | UNKNOWN |
| 1385 | portal_uploads/processed/id_1002011_ts_20250804_155942.json | UNKNOWN |
| 1386 | portal_uploads/processed/id_1002011_ts_20250804_155943.json | UNKNOWN |
| 1387 | portal_uploads/processed/id_1002011_ts_20250804_201213.json | UNKNOWN |
| 1388 | portal_uploads/processed/id_1002011_ts_20250804_201215.json | UNKNOWN |
| 1389 | portal_uploads/processed/id_1002011_ts_20250804_203130.json | UNKNOWN |
| 1390 | portal_uploads/processed/id_1002011_ts_20250804_203131.json | UNKNOWN |
| 1391 | portal_uploads/processed/id_1002011_ts_20250804_204641.json | UNKNOWN |
| 1392 | portal_uploads/processed/id_1002011_ts_20250804_204643.json | UNKNOWN |
| 1393 | portal_uploads/processed/id_1002011_ts_20250804_205109.json | UNKNOWN |
| 1394 | portal_uploads/processed/id_1002011_ts_20250804_205110.json | UNKNOWN |
| 1395 | portal_uploads/processed/id_1002011_ts_20250804_205228.json | UNKNOWN |
| 1396 | portal_uploads/processed/id_1002011_ts_20250804_205229.json | UNKNOWN |
